freq,reporter,partner,product,flow,indicators\TIME_PERIOD	2020 	2021 	2021-01 	2021-02 	2021-03 	2021-04 	2021-05 	2021-06 	2021-07 	2021-08 	2021-09 	2021-10 	2021-11 	2021-12 	2022 	2022-01 	2022-02 	2022-03 	2022-04 	2022-05 	2022-06 	2022-07 	2022-08 	2022-09 	2022-10 	2022-11 	2022-12 	2023-01 	2023-02 	2023-03 	2023-04 	2023-05 	2023-06 
M,PL,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS	: 	: 	5895233853 	6578506657 	7351747176 	7127278270 	7717656052 	7396124474 	8129245336 	8683185854 	8604778730 	9140999704 	10593311370 	10212705160 	: 	8762852725 	9278625588 	11204750089 	11109743091 	9926418392 	10924485630 	10786842559 	11444682824 	12117135414 	12766454180 	11595188938 	11209231689 	10042590570 	9061479402 	10015300374 	9230578448 	9573492396 	8807253890 
M,PL,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS	: 	: 	4632707275 	5535622855 	6195172817 	6039412386 	5780460012 	6021547001 	6171548470 	5681473961 	6268125977 	6524815762 	6587679738 	6541330460 	: 	5997939027 	6363256895 	6263901250 	6264897700 	6856884311 	7263468277 	6779325511 	7272525757 	7746006103 	7660306106 	8011014208 	7427578288 	6627758937 	6959216463 	8214890898 	7192420882 	7625248668 	7814053767 
M,PL,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS	: 	: 	13364137911 	14837647920 	17265221949 	15324504438 	15472546490 	16502936402 	15811066725 	14767129519 	16623604458 	17175876449 	17763381382 	17321432152 	: 	17093034145 	17931928998 	20645084119 	18906619237 	20407084597 	19232573244 	18084564773 	18495207919 	20666211211 	19965432200 	21502845213 	18483929635 	18628872675 	18397929412 	21239281098 	18185807064 	19007009269 	19223088465 
M,PL,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS	: 	: 	15859695529 	16419039915 	18912073781 	17878778870 	17350334631 	18292449586 	17136427280 	16579174786 	18702428475 	19460883561 	21338987278 	18270451578 	: 	19711694223 	19869411745 	22175920641 	21324015555 	22399484584 	22016210961 	20568812397 	20549679661 	22929679916 	23384925280 	24839440550 	19217488849 	22690572252 	21781949681 	24519161976 	20875957145 	22343743816 	22188635982 
M,PL,WORLD,TOTAL,1,VALUE_IN_EUROS	: 	: 	19259371764 	21416154577 	24616969125 	22451782708 	23190202542 	23899060876 	23940312061 	23450315373 	25228383188 	26316876153 	28356692752 	27534137312 	: 	25855886870 	27210554586 	31849834208 	30016362328 	30333502989 	30157058874 	28871407332 	29939890743 	32783346625 	32731886380 	33098034151 	29693161324 	28671463245 	27459408814 	31254581472 	27416385512 	28580501665 	28030342355 
M,PL,WORLD,TOTAL,2,VALUE_IN_EUROS	: 	: 	20492402804 	21954662770 	25107246598 	23918191256 	23130794643 	24313996587 	23307975750 	22260648747 	24970554452 	25985699323 	27926667016 	24811782038 	: 	25709633250 	26232668640 	28439821891 	27588913255 	29256368895 	29279679238 	27348137908 	27822205418 	30675686019 	31045231386 	32850454758 	26645067137 	29318331189 	28741166144 	32734052874 	28068378027 	29968992484 	30002689749 
M,PT,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS	: 	: 	1324183706 	1467572249 	1743008830 	1735823356 	1713322548 	1664991380 	1905522126 	1823454896 	2117082118 	2106537312 	2275332413 	2035732539 	: 	2382944777 	2366335975 	2532383520 	2604591068 	3161333430 	3261042100 	3084643061 	3423291862 	2947436193 	2537369919 	2822554579 	2271108455 	2395637284 	2105755903 	2300807858 	2117586877 	2543201740 	2365459475 
M,PT,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS	: 	: 	1191810285 	1414481141 	1720321249 	1556816403 	1514183829 	1439951509 	1597248447 	1471525407 	1575248341 	1580501008 	1571687314 	1475020526 	: 	1474731563 	1613115653 	1803768687 	1724267656 	2474186742 	2169804208 	2249797386 	1902416436 	1940813569 	1974355990 	2063899353 	1720587164 	1843490940 	1810989642 	2452414098 	1667580765 	2007661659 	1935359535 
M,PT,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS	: 	: 	4224096972 	4310007564 	5312740019 	5121951728 	5077253168 	5097427918 	5227724135 	4287267218 	5253384858 	5479995793 	6020160729 	5821141234 	: 	5214074971 	5841310307 	6599082874 	6136778939 	6707604268 	6415044702 	6302658574 	5768095477 	6802890576 	7048032735 	6887148905 	6368032087 	6023005709 	6630073524 	7623765956 	6042335805 	6897294357 	6563026009 
M,PT,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS	: 	: 	3423759855 	3572859453 	4127755272 	3784396733 	3796438701 	3703609784 	3982406557 	2886279513 	3916527666 	3987417086 	4488808246 	3839470963 	: 	4150124616 	4371961850 	4817530203 	4477938570 	4998732015 	4888528470 	4911733793 	3867533098 	4932625958 	4729139764 	5084693903 	4060413666 	4514628991 	4556079561 	5379807888 	4300558717 	4935406581 	4883569384 
M,PT,WORLD,TOTAL,1,VALUE_IN_EUROS	: 	: 	5548280678 	5777579813 	7055748849 	6857775084 	6790575716 	6762419298 	7133246261 	6110722114 	7370466976 	7586533105 	8295493142 	7856873773 	: 	7597019748 	8207646282 	9131466394 	8741370007 	9868937698 	9676086802 	9387301635 	9191387339 	9750326769 	9585402654 	9709703484 	8639140542 	8418642993 	8735829427 	9924573814 	8159922682 	9440496097 	8928485484 
M,PT,WORLD,TOTAL,2,VALUE_IN_EUROS	: 	: 	4615570140 	4987340594 	5848076521 	5341213136 	5310622530 	5143561293 	5579655004 	4357804920 	5491776007 	5567918094 	6060495560 	5314491489 	: 	5624856179 	5985077503 	6621298890 	6202206226 	7472918757 	7058332678 	7161531179 	5769949534 	6873439527 	6703495754 	7148593256 	5781000830 	6358119931 	6367069203 	7832221986 	5968139482 	6943068240 	6818928919 
M,RO,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS	: 	: 	1679721921 	2064515999 	2296899447 	2127936121 	2097514660 	2147602337 	2531266204 	2130842252 	2228322003 	2608994473 	2549745938 	2611148383 	: 	2709383181 	2727323243 	2855053570 	2971964971 	3104275954 	3232097867 	3512967457 	3480102463 	3214971402 	3238430045 	3100696437 	2621374166 	2617416175 	2582354057 	2803860109 	2528735299 	3061622288 	2498346191 
M,RO,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS	: 	: 	1264302310 	1369843311 	1620922504 	1643091072 	1510022945 	1573801006 	1736199836 	1827655595 	1758942845 	1796856612 	1731459071 	1998873894 	: 	1837977200 	1951291971 	2176260861 	1842527597 	2068795408 	2338916596 	2292597727 	2265880314 	2199856675 	2093273398 	2250869769 	2145715597 	1832344796 	2114778932 	2383570687 	2046441559 	2370835231 	2108717502 
M,RO,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS	: 	: 	4908516395 	5614093484 	6483246939 	5828819174 	5624668673 	5948031642 	6019162918 	5269982997 	6242016718 	6395432475 	6678479748 	6247941580 	: 	6183923809 	6795374004 	7955355494 	6751662033 	7626748692 	7332246596 	7718832657 	7404252003 	8320072027 	8148662461 	7914033830 	7180342195 	6864706816 	7357895244 	8378243032 	6766460657 	7743874813 	7516338439 
M,RO,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS	: 	: 	4092474955 	4361733457 	4840043404 	4512746848 	4375060790 	4602890156 	4561558679 	3786718564 	4527532647 	4684770386 	5290186324 	4455284819 	: 	4920522907 	5089393925 	6050221200 	5045538313 	5925931176 	5526401960 	5605432278 	5373280743 	6304013773 	5881011295 	6163896947 	4567184266 	5335851538 	5771030730 	6369557134 	5173433506 	6261167437 	5636651854 
M,RO,WORLD,TOTAL,1,VALUE_IN_EUROS	: 	: 	6588238316 	7678609483 	8780146386 	7956755295 	7722183333 	8095633979 	8550429122 	7400825249 	8470338721 	9004426948 	9228225686 	8859089963 	: 	8893306990 	9522697247 	10810409064 	9723627004 	10731024646 	10564344463 	11231800114 	10884354466 	11535043429 	11387092506 	11014730267 	9801716361 	9482122991 	9940249301 	11182103141 	9295195956 	10805497101 	10014684630 
M,RO,WORLD,TOTAL,2,VALUE_IN_EUROS	: 	: 	5356777265 	5731576768 	6460965908 	6155837920 	5885083735 	6176691162 	6297758515 	5614374159 	6286475492 	6481626998 	7021645395 	6454158713 	: 	6758500107 	7040685896 	8226482061 	6888065910 	7994726584 	7865318556 	7898030005 	7639161057 	8503870448 	7974284693 	8414766716 	6712899863 	7168196334 	7885809662 	8753127821 	7219875065 	8632002668 	7745369356 
M,SE,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS	: 	: 	3467270211 	3765954218 	4440444135 	4118792455 	4281969812 	4394504315 	3976154918 	4413600263 	4902476608 	5128487759 	5248744046 	5083016923 	: 	5145554241 	5008829138 	6125306213 	5789390967 	6225146434 	5970304167 	6208962895 	6227074070 	5723700486 	6075382385 	6387218924 	5459732019 	5152009542 	4714393855 	5422871561 	4779144859 	5052345451 	4651099726 
M,SE,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS	: 	: 	5048319517 	5706557615 	6511157571 	6098203790 	6225488395 	6750440844 	5924772938 	5036544483 	6656530197 	6576119018 	6940997380 	6783676996 	: 	6057228829 	6577381156 	8026505103 	6928972392 	7572140119 	7790165479 	6970476980 	6209170879 	7542444486 	7487035964 	7766603430 	7513308277 	6667144035 	6668134776 	7875444355 	6416936115 	7187816888 	6696909108 
M,SE,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS	: 	: 	7438295066 	8004059998 	9493811251 	8706493148 	8559552156 	9004513015 	7793426182 	7959541202 	8996943167 	9398250228 	10067142962 	9725658800 	: 	8599717717 	9229473346 	10917940945 	9665791131 	10676374896 	10982565625 	8604595513 	9689798742 	11046600394 	11097658178 	10991532084 	10375454693 	9514933835 	9976626705 	11252700337 	9842488219 	10661663395 	10334431316 
M,SE,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS	: 	: 	6253311103 	6514740796 	7650978010 	6863945844 	6936930717 	7523156344 	6497466971 	6276072001 	7778407927 	7892025577 	8321220359 	7569999323 	: 	7588613122 	7759531678 	9410848831 	8179973763 	8826294807 	9324283410 	7471174374 	8025244045 	9158056649 	8635771343 	9060500694 	8074487325 	8674676382 	8561301892 	9593106430 	7909499013 	8512278861 	8467389484 
M,SE,WORLD,TOTAL,1,VALUE_IN_EUROS	: 	: 	10905565277 	11770014216 	13934255386 	12825285603 	12841521968 	13399017330 	11769581100 	12373141465 	13899419775 	14526737987 	15315887008 	14808675723 	: 	13745271958 	14238302484 	17043247158 	15455182098 	16901521330 	16952869792 	14813558408 	15916872812 	16770300880 	17173040563 	17378751008 	15835186712 	14666943377 	14691020560 	16675571898 	14621633078 	15714008846 	14985531042 
M,SE,WORLD,TOTAL,2,VALUE_IN_EUROS	: 	: 	11301630620 	12221298411 	14162135581 	12962149634 	13162419112 	14273597188 	12422239909 	11312616484 	14434938124 	14468144595 	15262217739 	14353676319 	: 	13645841951 	14336912834 	17437353934 	15108946155 	16398434926 	17114448889 	14441651354 	14234414924 	16700501135 	16122807307 	16827104124 	15587795602 	15341820417 	15229436668 	17468550785 	14326435128 	15700095749 	15164298592 
M,SI,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS	: 	: 	1268976014 	1204379307 	1561322803 	1650003845 	1567700603 	1613677444 	1787468344 	1917745226 	2104493028 	2262526230 	2105331039 	2411095090 	: 	2076437026 	2192982359 	2559742411 	2638220168 	3064747449 	2899933228 	2588709491 	2927732152 	3115184161 	2762594282 	2581904844 	2535132109 	2969626383 	2157864393 	3213728704 	2372569826 	3406640849 	2614766744 
M,SI,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS	: 	: 	1180617202 	1177620193 	1269007848 	1331933748 	1241669455 	1275338755 	1507594702 	1096915052 	1391798859 	1387889918 	1457984376 	1360508656 	: 	1401469911 	1449580009 	1748154942 	1841582983 	2177164601 	2627683593 	2355325734 	2170172537 	2681678162 	1835405993 	2344910327 	2005451783 	2286681650 	2125901907 	2514515689 	1761926900 	2430853960 	2828648030 
M,SI,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS	: 	: 	1729958222 	1999973728 	2399006784 	2183789745 	2250977254 	2315705076 	2220506808 	1971289584 	2441471878 	2479771146 	2688620981 	2645486076 	: 	2381572209 	2702488187 	3301745883 	2803168817 	2964447274 	2929622157 	2850754358 	2683154551 	2872128259 	3009958788 	3091748635 	2821509062 	2689043648 	2752784402 	3102851877 	2509247106 	2791072930 	2708535695 
M,SI,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS	: 	: 	2239943183 	2386940540 	2942483078 	2618046478 	2522328580 	2678469683 	2618835617 	2408295244 	3038640959 	3085290851 	3337614207 	2988601352 	: 	2959513098 	2984652734 	3906968762 	3229871086 	3579912988 	3961577872 	3348635329 	3037001411 	4190000569 	3547984478 	3848777948 	3177172241 	3303565992 	3410912447 	3908173422 	3043221264 	3575256347 	3397634961 
M,SI,WORLD,TOTAL,1,VALUE_IN_EUROS	: 	: 	2998934236 	3204353035 	3960329587 	3833793590 	3818677857 	3929382520 	4007975152 	3889034810 	4545964906 	4742297376 	4793952020 	5056581166 	: 	4458009235 	4895470546 	5861488294 	5441388985 	6029194723 	5829555385 	5439463849 	5610886703 	5987312420 	5772553070 	5673653479 	5356641171 	5658670031 	4910648795 	6316580581 	4881816932 	6197713779 	5323302439 
M,SI,WORLD,TOTAL,2,VALUE_IN_EUROS	: 	: 	3420560385 	3564560733 	4211490926 	3949980226 	3763998035 	3953808438 	4126430319 	3505210296 	4430439818 	4473180769 	4795598583 	4349110008 	: 	4360983009 	4434232743 	5655123704 	5071454069 	5757077589 	6589261465 	5703961063 	5207173948 	6871678731 	5383390471 	6193688275 	5182624024 	5590247642 	5536814354 	6422689111 	4805148164 	6006110307 	6226282991 
M,SK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS	: 	: 	1235006097 	1383359076 	1705077919 	1471851467 	1510253697 	1669081022 	1406892682 	1545028938 	1538998561 	1807833091 	1881009552 	1976204802 	: 	1943213566 	1982098428 	2078404652 	2028718145 	2233371860 	2299304393 	1651801633 	1819200078 	2216002459 	2257142053 	2314987219 	1952488049 	1956868948 	1799485485 	1807057726 	1707228600 	1823072006 	1836849964 
M,SK,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS	: 	: 	1229522243 	1409191676 	1793742427 	1505003697 	1241098038 	1565479875 	1395072744 	1195453840 	1171497953 	1372153326 	1594470921 	1650079544 	: 	1330471813 	1581679686 	1621164823 	1419574496 	1761426542 	1737309803 	1597155431 	1839035808 	1642329421 	2074622735 	1975342534 	1591319354 	1800925125 	2055655918 	2521450393 	1983830206 	2223985713 	2153180117 
M,SK,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS	: 	: 	4950127554 	5364363593 	6305737302 	5806469036 	5455997516 	6024254721 	5444012459 	5006102685 	5772384855 	5865014520 	6852413841 	5927216453 	: 	5926827632 	6386024836 	7416030235 	6427211660 	7192724129 	6947618029 	6336773981 	6635872984 	7382477393 	7175484151 	8015114487 	6268118557 	6590676644 	6980326568 	7942592502 	6526142515 	7296802105 	7365444487 
M,SK,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS	: 	: 	5238396048 	5727339575 	6600899151 	5723148535 	5653717362 	6120989384 	5315691767 	5102370799 	5858458497 	6537608714 	6938558233 	5928166181 	: 	6346855423 	6596328227 	7372458646 	6394120545 	7386551744 	7111895060 	6094571545 	6434036974 	7430429819 	7447187269 	7684082036 	6004126211 	6676957965 	7078334775 	7948348747 	6369009171 	7365669897 	7589916641 
M,SK,WORLD,TOTAL,1,VALUE_IN_EUROS	: 	: 	6185133651 	6747722669 	8010815221 	7278320503 	6966251213 	7693335743 	6850905141 	6551131623 	7311383416 	7672847611 	8733423393 	7903421255 	: 	7870041198 	8368123264 	9494434887 	8455929805 	9426095989 	9246922422 	7988575614 	8455073062 	9598479852 	9432626204 	10330101706 	8220606606 	8547545592 	8779812053 	9749650228 	8233371115 	9119874111 	9202294451 
M,SK,WORLD,TOTAL,2,VALUE_IN_EUROS	: 	: 	6467918291 	7136531251 	8394641578 	7228152232 	6894815400 	7686469259 	6710764511 	6297824639 	7029956450 	7909762040 	8533029154 	7578245725 	: 	7677327236 	8178007913 	8993623469 	7813695041 	9147978286 	8849204863 	7691726976 	8273072782 	9072759240 	9521810004 	9659424570 	7595445565 	8477883090 	9133990693 	10469799140 	8352839377 	9589655610 	9743096758 
